date,sales,sales_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
2016-11-18,32720.0,1829.0,1884.0,14.0,3707.0,-11411.0,2179.0,1593.0,2196.0,1727.0,-7.0,4124.0,-11617.0,1811.0
2016-11-19,34516.0,1796.0,1829.0,1884.0,14.0,3707.0,-11411.0,2179.0,1593.0,2196.0,1727.0,-7.0,4124.0,-11617.0
2016-11-20,36431.0,1915.0,1796.0,1829.0,1884.0,14.0,3707.0,-11411.0,2179.0,1593.0,2196.0,1727.0,-7.0,4124.0
2016-11-21,25193.0,-11238.0,1915.0,1796.0,1829.0,1884.0,14.0,3707.0,-11411.0,2179.0,1593.0,2196.0,1727.0,-7.0
2016-11-22,28687.0,3494.0,-11238.0,1915.0,1796.0,1829.0,1884.0,14.0,3707.0,-11411.0,2179.0,1593.0,2196.0,1727.0
2016-11-23,29039.0,352.0,3494.0,-11238.0,1915.0,1796.0,1829.0,1884.0,14.0,3707.0,-11411.0,2179.0,1593.0,2196.0
2016-11-24,30759.0,1720.0,352.0,3494.0,-11238.0,1915.0,1796.0,1829.0,1884.0,14.0,3707.0,-11411.0,2179.0,1593.0
2016-11-25,32771.0,2012.0,1720.0,352.0,3494.0,-11238.0,1915.0,1796.0,1829.0,1884.0,14.0,3707.0,-11411.0,2179.0
2016-11-26,34572.0,1801.0,2012.0,1720.0,352.0,3494.0,-11238.0,1915.0,1796.0,1829.0,1884.0,14.0,3707.0,-11411.0
2016-11-27,36357.0,1785.0,1801.0,2012.0,1720.0,352.0,3494.0,-11238.0,1915.0,1796.0,1829.0,1884.0,14.0,3707.0
2016-11-28,25108.0,-11249.0,1785.0,1801.0,2012.0,1720.0,352.0,3494.0,-11238.0,1915.0,1796.0,1829.0,1884.0,14.0
2016-11-29,29002.0,3894.0,-11249.0,1785.0,1801.0,2012.0,1720.0,352.0,3494.0,-11238.0,1915.0,1796.0,1829.0,1884.0
2016-11-30,28853.0,-149.0,3894.0,-11249.0,1785.0,1801.0,2012.0,1720.0,352.0,3494.0,-11238.0,1915.0,1796.0,1829.0
2016-12-01,22735.0,-6118.0,-149.0,3894.0,-11249.0,1785.0,1801.0,2012.0,1720.0,352.0,3494.0,-11238.0,1915.0,1796.0
2016-12-02,23929.0,1194.0,-6118.0,-149.0,3894.0,-11249.0,1785.0,1801.0,2012.0,1720.0,352.0,3494.0,-11238.0,1915.0
2016-12-03,25284.0,1355.0,1194.0,-6118.0,-149.0,3894.0,-11249.0,1785.0,1801.0,2012.0,1720.0,352.0,3494.0,-11238.0
2016-12-04,26806.0,1522.0,1355.0,1194.0,-6118.0,-149.0,3894.0,-11249.0,1785.0,1801.0,2012.0,1720.0,352.0,3494.0
2016-12-05,18787.0,-8019.0,1522.0,1355.0,1194.0,-6118.0,-149.0,3894.0,-11249.0,1785.0,1801.0,2012.0,1720.0,352.0
2016-12-06,21066.0,2279.0,-8019.0,1522.0,1355.0,1194.0,-6118.0,-149.0,3894.0,-11249.0,1785.0,1801.0,2012.0,1720.0
2016-12-07,21365.0,299.0,2279.0,-8019.0,1522.0,1355.0,1194.0,-6118.0,-149.0,3894.0,-11249.0,1785.0,1801.0,2012.0
2016-12-08,22933.0,1568.0,299.0,2279.0,-8019.0,1522.0,1355.0,1194.0,-6118.0,-149.0,3894.0,-11249.0,1785.0,1801.0
2016-12-09,24335.0,1402.0,1568.0,299.0,2279.0,-8019.0,1522.0,1355.0,1194.0,-6118.0,-149.0,3894.0,-11249.0,1785.0
2016-12-10,25714.0,1379.0,1402.0,1568.0,299.0,2279.0,-8019.0,1522.0,1355.0,1194.0,-6118.0,-149.0,3894.0,-11249.0
2016-12-11,26650.0,936.0,1379.0,1402.0,1568.0,299.0,2279.0,-8019.0,1522.0,1355.0,1194.0,-6118.0,-149.0,3894.0
2016-12-12,18951.0,-7699.0,936.0,1379.0,1402.0,1568.0,299.0,2279.0,-8019.0,1522.0,1355.0,1194.0,-6118.0,-149.0
2016-12-13,21656.0,2705.0,-7699.0,936.0,1379.0,1402.0,1568.0,299.0,2279.0,-8019.0,1522.0,1355.0,1194.0,-6118.0
2016-12-14,21716.0,60.0,2705.0,-7699.0,936.0,1379.0,1402.0,1568.0,299.0,2279.0,-8019.0,1522.0,1355.0,1194.0
2016-12-15,23187.0,1471.0,60.0,2705.0,-7699.0,936.0,1379.0,1402.0,1568.0,299.0,2279.0,-8019.0,1522.0,1355.0
2016-12-16,24361.0,1174.0,1471.0,60.0,2705.0,-7699.0,936.0,1379.0,1402.0,1568.0,299.0,2279.0,-8019.0,1522.0
2016-12-17,25831.0,1470.0,1174.0,1471.0,60.0,2705.0,-7699.0,936.0,1379.0,1402.0,1568.0,299.0,2279.0,-8019.0
2016-12-18,26721.0,890.0,1470.0,1174.0,1471.0,60.0,2705.0,-7699.0,936.0,1379.0,1402.0,1568.0,299.0,2279.0
2016-12-19,18767.0,-7954.0,890.0,1470.0,1174.0,1471.0,60.0,2705.0,-7699.0,936.0,1379.0,1402.0,1568.0,299.0
2016-12-20,21540.0,2773.0,-7954.0,890.0,1470.0,1174.0,1471.0,60.0,2705.0,-7699.0,936.0,1379.0,1402.0,1568.0
2016-12-21,21406.0,-134.0,2773.0,-7954.0,890.0,1470.0,1174.0,1471.0,60.0,2705.0,-7699.0,936.0,1379.0,1402.0
2016-12-22,23120.0,1714.0,-134.0,2773.0,-7954.0,890.0,1470.0,1174.0,1471.0,60.0,2705.0,-7699.0,936.0,1379.0
2016-12-23,24515.0,1395.0,1714.0,-134.0,2773.0,-7954.0,890.0,1470.0,1174.0,1471.0,60.0,2705.0,-7699.0,936.0
2016-12-24,25838.0,1323.0,1395.0,1714.0,-134.0,2773.0,-7954.0,890.0,1470.0,1174.0,1471.0,60.0,2705.0,-7699.0
2016-12-25,26831.0,993.0,1323.0,1395.0,1714.0,-134.0,2773.0,-7954.0,890.0,1470.0,1174.0,1471.0,60.0,2705.0
2016-12-26,18887.0,-7944.0,993.0,1323.0,1395.0,1714.0,-134.0,2773.0,-7954.0,890.0,1470.0,1174.0,1471.0,60.0
2016-12-27,21318.0,2431.0,-7944.0,993.0,1323.0,1395.0,1714.0,-134.0,2773.0,-7954.0,890.0,1470.0,1174.0,1471.0
2016-12-28,21525.0,207.0,2431.0,-7944.0,993.0,1323.0,1395.0,1714.0,-134.0,2773.0,-7954.0,890.0,1470.0,1174.0
2016-12-29,22992.0,1467.0,207.0,2431.0,-7944.0,993.0,1323.0,1395.0,1714.0,-134.0,2773.0,-7954.0,890.0,1470.0
2016-12-30,24114.0,1122.0,1467.0,207.0,2431.0,-7944.0,993.0,1323.0,1395.0,1714.0,-134.0,2773.0,-7954.0,890.0
2016-12-31,25438.0,1324.0,1122.0,1467.0,207.0,2431.0,-7944.0,993.0,1323.0,1395.0,1714.0,-134.0,2773.0,-7954.0
2017-01-01,25323.0,-115.0,1324.0,1122.0,1467.0,207.0,2431.0,-7944.0,993.0,1323.0,1395.0,1714.0,-134.0,2773.0
2017-01-02,17872.0,-7451.0,-115.0,1324.0,1122.0,1467.0,207.0,2431.0,-7944.0,993.0,1323.0,1395.0,1714.0,-134.0
2017-01-03,20748.0,2876.0,-7451.0,-115.0,1324.0,1122.0,1467.0,207.0,2431.0,-7944.0,993.0,1323.0,1395.0,1714.0
2017-01-04,20610.0,-138.0,2876.0,-7451.0,-115.0,1324.0,1122.0,1467.0,207.0,2431.0,-7944.0,993.0,1323.0,1395.0
2017-01-05,21862.0,1252.0,-138.0,2876.0,-7451.0,-115.0,1324.0,1122.0,1467.0,207.0,2431.0,-7944.0,993.0,1323.0
2017-01-06,22921.0,1059.0,1252.0,-138.0,2876.0,-7451.0,-115.0,1324.0,1122.0,1467.0,207.0,2431.0,-7944.0,993.0
2017-01-07,24484.0,1563.0,1059.0,1252.0,-138.0,2876.0,-7451.0,-115.0,1324.0,1122.0,1467.0,207.0,2431.0,-7944.0
2017-01-08,25455.0,971.0,1563.0,1059.0,1252.0,-138.0,2876.0,-7451.0,-115.0,1324.0,1122.0,1467.0,207.0,2431.0
2017-01-09,17880.0,-7575.0,971.0,1563.0,1059.0,1252.0,-138.0,2876.0,-7451.0,-115.0,1324.0,1122.0,1467.0,207.0
2017-01-10,20426.0,2546.0,-7575.0,971.0,1563.0,1059.0,1252.0,-138.0,2876.0,-7451.0,-115.0,1324.0,1122.0,1467.0
2017-01-11,20537.0,111.0,2546.0,-7575.0,971.0,1563.0,1059.0,1252.0,-138.0,2876.0,-7451.0,-115.0,1324.0,1122.0
2017-01-12,21591.0,1054.0,111.0,2546.0,-7575.0,971.0,1563.0,1059.0,1252.0,-138.0,2876.0,-7451.0,-115.0,1324.0
2017-01-13,23280.0,1689.0,1054.0,111.0,2546.0,-7575.0,971.0,1563.0,1059.0,1252.0,-138.0,2876.0,-7451.0,-115.0
2017-01-14,24388.0,1108.0,1689.0,1054.0,111.0,2546.0,-7575.0,971.0,1563.0,1059.0,1252.0,-138.0,2876.0,-7451.0
2017-01-15,25469.0,1081.0,1108.0,1689.0,1054.0,111.0,2546.0,-7575.0,971.0,1563.0,1059.0,1252.0,-138.0,2876.0
2017-01-16,17833.0,-7636.0,1081.0,1108.0,1689.0,1054.0,111.0,2546.0,-7575.0,971.0,1563.0,1059.0,1252.0,-138.0
2017-01-17,20543.0,2710.0,-7636.0,1081.0,1108.0,1689.0,1054.0,111.0,2546.0,-7575.0,971.0,1563.0,1059.0,1252.0
2017-01-18,20747.0,204.0,2710.0,-7636.0,1081.0,1108.0,1689.0,1054.0,111.0,2546.0,-7575.0,971.0,1563.0,1059.0
2017-01-19,21479.0,732.0,204.0,2710.0,-7636.0,1081.0,1108.0,1689.0,1054.0,111.0,2546.0,-7575.0,971.0,1563.0
2017-01-20,23031.0,1552.0,732.0,204.0,2710.0,-7636.0,1081.0,1108.0,1689.0,1054.0,111.0,2546.0,-7575.0,971.0
2017-01-21,24686.0,1655.0,1552.0,732.0,204.0,2710.0,-7636.0,1081.0,1108.0,1689.0,1054.0,111.0,2546.0,-7575.0
2017-01-22,25617.0,931.0,1655.0,1552.0,732.0,204.0,2710.0,-7636.0,1081.0,1108.0,1689.0,1054.0,111.0,2546.0
2017-01-23,17906.0,-7711.0,931.0,1655.0,1552.0,732.0,204.0,2710.0,-7636.0,1081.0,1108.0,1689.0,1054.0,111.0
2017-01-24,20600.0,2694.0,-7711.0,931.0,1655.0,1552.0,732.0,204.0,2710.0,-7636.0,1081.0,1108.0,1689.0,1054.0
2017-01-25,20495.0,-105.0,2694.0,-7711.0,931.0,1655.0,1552.0,732.0,204.0,2710.0,-7636.0,1081.0,1108.0,1689.0
2017-01-26,21647.0,1152.0,-105.0,2694.0,-7711.0,931.0,1655.0,1552.0,732.0,204.0,2710.0,-7636.0,1081.0,1108.0
2017-01-27,23156.0,1509.0,1152.0,-105.0,2694.0,-7711.0,931.0,1655.0,1552.0,732.0,204.0,2710.0,-7636.0,1081.0
2017-01-28,24199.0,1043.0,1509.0,1152.0,-105.0,2694.0,-7711.0,931.0,1655.0,1552.0,732.0,204.0,2710.0,-7636.0
2017-01-29,25554.0,1355.0,1043.0,1509.0,1152.0,-105.0,2694.0,-7711.0,931.0,1655.0,1552.0,732.0,204.0,2710.0
2017-01-30,17992.0,-7562.0,1355.0,1043.0,1509.0,1152.0,-105.0,2694.0,-7711.0,931.0,1655.0,1552.0,732.0,204.0
2017-01-31,20713.0,2721.0,-7562.0,1355.0,1043.0,1509.0,1152.0,-105.0,2694.0,-7711.0,931.0,1655.0,1552.0,732.0
2017-02-01,22668.0,1955.0,2721.0,-7562.0,1355.0,1043.0,1509.0,1152.0,-105.0,2694.0,-7711.0,931.0,1655.0,1552.0
2017-02-02,23877.0,1209.0,1955.0,2721.0,-7562.0,1355.0,1043.0,1509.0,1152.0,-105.0,2694.0,-7711.0,931.0,1655.0
2017-02-03,25442.0,1565.0,1209.0,1955.0,2721.0,-7562.0,1355.0,1043.0,1509.0,1152.0,-105.0,2694.0,-7711.0,931.0
2017-02-04,26743.0,1301.0,1565.0,1209.0,1955.0,2721.0,-7562.0,1355.0,1043.0,1509.0,1152.0,-105.0,2694.0,-7711.0
2017-02-05,27726.0,983.0,1301.0,1565.0,1209.0,1955.0,2721.0,-7562.0,1355.0,1043.0,1509.0,1152.0,-105.0,2694.0
2017-02-06,19783.0,-7943.0,983.0,1301.0,1565.0,1209.0,1955.0,2721.0,-7562.0,1355.0,1043.0,1509.0,1152.0,-105.0
2017-02-07,22537.0,2754.0,-7943.0,983.0,1301.0,1565.0,1209.0,1955.0,2721.0,-7562.0,1355.0,1043.0,1509.0,1152.0
2017-02-08,22397.0,-140.0,2754.0,-7943.0,983.0,1301.0,1565.0,1209.0,1955.0,2721.0,-7562.0,1355.0,1043.0,1509.0
2017-02-09,23705.0,1308.0,-140.0,2754.0,-7943.0,983.0,1301.0,1565.0,1209.0,1955.0,2721.0,-7562.0,1355.0,1043.0
2017-02-10,25556.0,1851.0,1308.0,-140.0,2754.0,-7943.0,983.0,1301.0,1565.0,1209.0,1955.0,2721.0,-7562.0,1355.0
2017-02-11,27117.0,1561.0,1851.0,1308.0,-140.0,2754.0,-7943.0,983.0,1301.0,1565.0,1209.0,1955.0,2721.0,-7562.0
2017-02-12,28156.0,1039.0,1561.0,1851.0,1308.0,-140.0,2754.0,-7943.0,983.0,1301.0,1565.0,1209.0,1955.0,2721.0
2017-02-13,19798.0,-8358.0,1039.0,1561.0,1851.0,1308.0,-140.0,2754.0,-7943.0,983.0,1301.0,1565.0,1209.0,1955.0
2017-02-14,22668.0,2870.0,-8358.0,1039.0,1561.0,1851.0,1308.0,-140.0,2754.0,-7943.0,983.0,1301.0,1565.0,1209.0
2017-02-15,22499.0,-169.0,2870.0,-8358.0,1039.0,1561.0,1851.0,1308.0,-140.0,2754.0,-7943.0,983.0,1301.0,1565.0
2017-02-16,23822.0,1323.0,-169.0,2870.0,-8358.0,1039.0,1561.0,1851.0,1308.0,-140.0,2754.0,-7943.0,983.0,1301.0
2017-02-17,25407.0,1585.0,1323.0,-169.0,2870.0,-8358.0,1039.0,1561.0,1851.0,1308.0,-140.0,2754.0,-7943.0,983.0
2017-02-18,26602.0,1195.0,1585.0,1323.0,-169.0,2870.0,-8358.0,1039.0,1561.0,1851.0,1308.0,-140.0,2754.0,-7943.0
2017-02-19,28231.0,1629.0,1195.0,1585.0,1323.0,-169.0,2870.0,-8358.0,1039.0,1561.0,1851.0,1308.0,-140.0,2754.0
2017-02-20,19778.0,-8453.0,1629.0,1195.0,1585.0,1323.0,-169.0,2870.0,-8358.0,1039.0,1561.0,1851.0,1308.0,-140.0
2017-02-21,22780.0,3002.0,-8453.0,1629.0,1195.0,1585.0,1323.0,-169.0,2870.0,-8358.0,1039.0,1561.0,1851.0,1308.0
2017-02-22,22540.0,-240.0,3002.0,-8453.0,1629.0,1195.0,1585.0,1323.0,-169.0,2870.0,-8358.0,1039.0,1561.0,1851.0
2017-02-23,24019.0,1479.0,-240.0,3002.0,-8453.0,1629.0,1195.0,1585.0,1323.0,-169.0,2870.0,-8358.0,1039.0,1561.0
2017-02-24,25291.0,1272.0,1479.0,-240.0,3002.0,-8453.0,1629.0,1195.0,1585.0,1323.0,-169.0,2870.0,-8358.0,1039.0
2017-02-25,26767.0,1476.0,1272.0,1479.0,-240.0,3002.0,-8453.0,1629.0,1195.0,1585.0,1323.0,-169.0,2870.0,-8358.0
2017-02-26,28214.0,1447.0,1476.0,1272.0,1479.0,-240.0,3002.0,-8453.0,1629.0,1195.0,1585.0,1323.0,-169.0,2870.0
2017-02-27,19635.0,-8579.0,1447.0,1476.0,1272.0,1479.0,-240.0,3002.0,-8453.0,1629.0,1195.0,1585.0,1323.0,-169.0
2017-02-28,22425.0,2790.0,-8579.0,1447.0,1476.0,1272.0,1479.0,-240.0,3002.0,-8453.0,1629.0,1195.0,1585.0,1323.0
2017-03-01,26280.0,3855.0,2790.0,-8579.0,1447.0,1476.0,1272.0,1479.0,-240.0,3002.0,-8453.0,1629.0,1195.0,1585.0
2017-03-02,28036.0,1756.0,3855.0,2790.0,-8579.0,1447.0,1476.0,1272.0,1479.0,-240.0,3002.0,-8453.0,1629.0,1195.0
2017-03-03,29531.0,1495.0,1756.0,3855.0,2790.0,-8579.0,1447.0,1476.0,1272.0,1479.0,-240.0,3002.0,-8453.0,1629.0
2017-03-04,31010.0,1479.0,1495.0,1756.0,3855.0,2790.0,-8579.0,1447.0,1476.0,1272.0,1479.0,-240.0,3002.0,-8453.0
2017-03-05,33074.0,2064.0,1479.0,1495.0,1756.0,3855.0,2790.0,-8579.0,1447.0,1476.0,1272.0,1479.0,-240.0,3002.0
2017-03-06,22923.0,-10151.0,2064.0,1479.0,1495.0,1756.0,3855.0,2790.0,-8579.0,1447.0,1476.0,1272.0,1479.0,-240.0
2017-03-07,26226.0,3303.0,-10151.0,2064.0,1479.0,1495.0,1756.0,3855.0,2790.0,-8579.0,1447.0,1476.0,1272.0,1479.0
2017-03-08,26666.0,440.0,3303.0,-10151.0,2064.0,1479.0,1495.0,1756.0,3855.0,2790.0,-8579.0,1447.0,1476.0,1272.0
2017-03-09,27670.0,1004.0,440.0,3303.0,-10151.0,2064.0,1479.0,1495.0,1756.0,3855.0,2790.0,-8579.0,1447.0,1476.0
2017-03-10,29732.0,2062.0,1004.0,440.0,3303.0,-10151.0,2064.0,1479.0,1495.0,1756.0,3855.0,2790.0,-8579.0,1447.0
2017-03-11,31293.0,1561.0,2062.0,1004.0,440.0,3303.0,-10151.0,2064.0,1479.0,1495.0,1756.0,3855.0,2790.0,-8579.0
2017-03-12,33350.0,2057.0,1561.0,2062.0,1004.0,440.0,3303.0,-10151.0,2064.0,1479.0,1495.0,1756.0,3855.0,2790.0
2017-03-13,23164.0,-10186.0,2057.0,1561.0,2062.0,1004.0,440.0,3303.0,-10151.0,2064.0,1479.0,1495.0,1756.0,3855.0
2017-03-14,26521.0,3357.0,-10186.0,2057.0,1561.0,2062.0,1004.0,440.0,3303.0,-10151.0,2064.0,1479.0,1495.0,1756.0
2017-03-15,26079.0,-442.0,3357.0,-10186.0,2057.0,1561.0,2062.0,1004.0,440.0,3303.0,-10151.0,2064.0,1479.0,1495.0
2017-03-16,27974.0,1895.0,-442.0,3357.0,-10186.0,2057.0,1561.0,2062.0,1004.0,440.0,3303.0,-10151.0,2064.0,1479.0
2017-03-17,29483.0,1509.0,1895.0,-442.0,3357.0,-10186.0,2057.0,1561.0,2062.0,1004.0,440.0,3303.0,-10151.0,2064.0
2017-03-18,31308.0,1825.0,1509.0,1895.0,-442.0,3357.0,-10186.0,2057.0,1561.0,2062.0,1004.0,440.0,3303.0,-10151.0
2017-03-19,32759.0,1451.0,1825.0,1509.0,1895.0,-442.0,3357.0,-10186.0,2057.0,1561.0,2062.0,1004.0,440.0,3303.0
2017-03-20,22866.0,-9893.0,1451.0,1825.0,1509.0,1895.0,-442.0,3357.0,-10186.0,2057.0,1561.0,2062.0,1004.0,440.0
2017-03-21,26454.0,3588.0,-9893.0,1451.0,1825.0,1509.0,1895.0,-442.0,3357.0,-10186.0,2057.0,1561.0,2062.0,1004.0
2017-03-22,26428.0,-26.0,3588.0,-9893.0,1451.0,1825.0,1509.0,1895.0,-442.0,3357.0,-10186.0,2057.0,1561.0,2062.0
2017-03-23,27750.0,1322.0,-26.0,3588.0,-9893.0,1451.0,1825.0,1509.0,1895.0,-442.0,3357.0,-10186.0,2057.0,1561.0
2017-03-24,29444.0,1694.0,1322.0,-26.0,3588.0,-9893.0,1451.0,1825.0,1509.0,1895.0,-442.0,3357.0,-10186.0,2057.0
2017-03-25,31405.0,1961.0,1694.0,1322.0,-26.0,3588.0,-9893.0,1451.0,1825.0,1509.0,1895.0,-442.0,3357.0,-10186.0
2017-03-26,33074.0,1669.0,1961.0,1694.0,1322.0,-26.0,3588.0,-9893.0,1451.0,1825.0,1509.0,1895.0,-442.0,3357.0
2017-03-27,22981.0,-10093.0,1669.0,1961.0,1694.0,1322.0,-26.0,3588.0,-9893.0,1451.0,1825.0,1509.0,1895.0,-442.0
2017-03-28,26391.0,3410.0,-10093.0,1669.0,1961.0,1694.0,1322.0,-26.0,3588.0,-9893.0,1451.0,1825.0,1509.0,1895.0
2017-03-29,26135.0,-256.0,3410.0,-10093.0,1669.0,1961.0,1694.0,1322.0,-26.0,3588.0,-9893.0,1451.0,1825.0,1509.0
2017-03-30,28065.0,1930.0,-256.0,3410.0,-10093.0,1669.0,1961.0,1694.0,1322.0,-26.0,3588.0,-9893.0,1451.0,1825.0
2017-03-31,29407.0,1342.0,1930.0,-256.0,3410.0,-10093.0,1669.0,1961.0,1694.0,1322.0,-26.0,3588.0,-9893.0,1451.0
2017-04-01,35888.0,6481.0,1342.0,1930.0,-256.0,3410.0,-10093.0,1669.0,1961.0,1694.0,1322.0,-26.0,3588.0,-9893.0
2017-04-02,37853.0,1965.0,6481.0,1342.0,1930.0,-256.0,3410.0,-10093.0,1669.0,1961.0,1694.0,1322.0,-26.0,3588.0
2017-04-03,26370.0,-11483.0,1965.0,6481.0,1342.0,1930.0,-256.0,3410.0,-10093.0,1669.0,1961.0,1694.0,1322.0,-26.0
2017-04-04,29949.0,3579.0,-11483.0,1965.0,6481.0,1342.0,1930.0,-256.0,3410.0,-10093.0,1669.0,1961.0,1694.0,1322.0
2017-04-05,29665.0,-284.0,3579.0,-11483.0,1965.0,6481.0,1342.0,1930.0,-256.0,3410.0,-10093.0,1669.0,1961.0,1694.0
2017-04-06,31951.0,2286.0,-284.0,3579.0,-11483.0,1965.0,6481.0,1342.0,1930.0,-256.0,3410.0,-10093.0,1669.0,1961.0
2017-04-07,34079.0,2128.0,2286.0,-284.0,3579.0,-11483.0,1965.0,6481.0,1342.0,1930.0,-256.0,3410.0,-10093.0,1669.0
2017-04-08,36271.0,2192.0,2128.0,2286.0,-284.0,3579.0,-11483.0,1965.0,6481.0,1342.0,1930.0,-256.0,3410.0,-10093.0
2017-04-09,37673.0,1402.0,2192.0,2128.0,2286.0,-284.0,3579.0,-11483.0,1965.0,6481.0,1342.0,1930.0,-256.0,3410.0
2017-04-10,26488.0,-11185.0,1402.0,2192.0,2128.0,2286.0,-284.0,3579.0,-11483.0,1965.0,6481.0,1342.0,1930.0,-256.0
2017-04-11,29983.0,3495.0,-11185.0,1402.0,2192.0,2128.0,2286.0,-284.0,3579.0,-11483.0,1965.0,6481.0,1342.0,1930.0
2017-04-12,30008.0,25.0,3495.0,-11185.0,1402.0,2192.0,2128.0,2286.0,-284.0,3579.0,-11483.0,1965.0,6481.0,1342.0
2017-04-13,31881.0,1873.0,25.0,3495.0,-11185.0,1402.0,2192.0,2128.0,2286.0,-284.0,3579.0,-11483.0,1965.0,6481.0
2017-04-14,33708.0,1827.0,1873.0,25.0,3495.0,-11185.0,1402.0,2192.0,2128.0,2286.0,-284.0,3579.0,-11483.0,1965.0
2017-04-15,35860.0,2152.0,1827.0,1873.0,25.0,3495.0,-11185.0,1402.0,2192.0,2128.0,2286.0,-284.0,3579.0,-11483.0
2017-04-16,37666.0,1806.0,2152.0,1827.0,1873.0,25.0,3495.0,-11185.0,1402.0,2192.0,2128.0,2286.0,-284.0,3579.0
2017-04-17,26305.0,-11361.0,1806.0,2152.0,1827.0,1873.0,25.0,3495.0,-11185.0,1402.0,2192.0,2128.0,2286.0,-284.0
2017-04-18,30075.0,3770.0,-11361.0,1806.0,2152.0,1827.0,1873.0,25.0,3495.0,-11185.0,1402.0,2192.0,2128.0,2286.0
2017-04-19,30085.0,10.0,3770.0,-11361.0,1806.0,2152.0,1827.0,1873.0,25.0,3495.0,-11185.0,1402.0,2192.0,2128.0
2017-04-20,32378.0,2293.0,10.0,3770.0,-11361.0,1806.0,2152.0,1827.0,1873.0,25.0,3495.0,-11185.0,1402.0,2192.0
2017-04-21,33969.0,1591.0,2293.0,10.0,3770.0,-11361.0,1806.0,2152.0,1827.0,1873.0,25.0,3495.0,-11185.0,1402.0
2017-04-22,35876.0,1907.0,1591.0,2293.0,10.0,3770.0,-11361.0,1806.0,2152.0,1827.0,1873.0,25.0,3495.0,-11185.0
2017-04-23,38011.0,2135.0,1907.0,1591.0,2293.0,10.0,3770.0,-11361.0,1806.0,2152.0,1827.0,1873.0,25.0,3495.0
2017-04-24,26169.0,-11842.0,2135.0,1907.0,1591.0,2293.0,10.0,3770.0,-11361.0,1806.0,2152.0,1827.0,1873.0,25.0
2017-04-25,30106.0,3937.0,-11842.0,2135.0,1907.0,1591.0,2293.0,10.0,3770.0,-11361.0,1806.0,2152.0,1827.0,1873.0
2017-04-26,29987.0,-119.0,3937.0,-11842.0,2135.0,1907.0,1591.0,2293.0,10.0,3770.0,-11361.0,1806.0,2152.0,1827.0
2017-04-27,32116.0,2129.0,-119.0,3937.0,-11842.0,2135.0,1907.0,1591.0,2293.0,10.0,3770.0,-11361.0,1806.0,2152.0
2017-04-28,34355.0,2239.0,2129.0,-119.0,3937.0,-11842.0,2135.0,1907.0,1591.0,2293.0,10.0,3770.0,-11361.0,1806.0
2017-04-29,35828.0,1473.0,2239.0,2129.0,-119.0,3937.0,-11842.0,2135.0,1907.0,1591.0,2293.0,10.0,3770.0,-11361.0
2017-04-30,37786.0,1958.0,1473.0,2239.0,2129.0,-119.0,3937.0,-11842.0,2135.0,1907.0,1591.0,2293.0,10.0,3770.0
2017-05-01,27862.0,-9924.0,1958.0,1473.0,2239.0,2129.0,-119.0,3937.0,-11842.0,2135.0,1907.0,1591.0,2293.0,10.0
2017-05-02,32344.0,4482.0,-9924.0,1958.0,1473.0,2239.0,2129.0,-119.0,3937.0,-11842.0,2135.0,1907.0,1591.0,2293.0
2017-05-03,32121.0,-223.0,4482.0,-9924.0,1958.0,1473.0,2239.0,2129.0,-119.0,3937.0,-11842.0,2135.0,1907.0,1591.0
2017-05-04,34204.0,2083.0,-223.0,4482.0,-9924.0,1958.0,1473.0,2239.0,2129.0,-119.0,3937.0,-11842.0,2135.0,1907.0
2017-05-05,36503.0,2299.0,2083.0,-223.0,4482.0,-9924.0,1958.0,1473.0,2239.0,2129.0,-119.0,3937.0,-11842.0,2135.0
2017-05-06,38394.0,1891.0,2299.0,2083.0,-223.0,4482.0,-9924.0,1958.0,1473.0,2239.0,2129.0,-119.0,3937.0,-11842.0
2017-05-07,40329.0,1935.0,1891.0,2299.0,2083.0,-223.0,4482.0,-9924.0,1958.0,1473.0,2239.0,2129.0,-119.0,3937.0
2017-05-08,27978.0,-12351.0,1935.0,1891.0,2299.0,2083.0,-223.0,4482.0,-9924.0,1958.0,1473.0,2239.0,2129.0,-119.0
2017-05-09,32086.0,4108.0,-12351.0,1935.0,1891.0,2299.0,2083.0,-223.0,4482.0,-9924.0,1958.0,1473.0,2239.0,2129.0
2017-05-10,32279.0,193.0,4108.0,-12351.0,1935.0,1891.0,2299.0,2083.0,-223.0,4482.0,-9924.0,1958.0,1473.0,2239.0
2017-05-11,34507.0,2228.0,193.0,4108.0,-12351.0,1935.0,1891.0,2299.0,2083.0,-223.0,4482.0,-9924.0,1958.0,1473.0
2017-05-12,36226.0,1719.0,2228.0,193.0,4108.0,-12351.0,1935.0,1891.0,2299.0,2083.0,-223.0,4482.0,-9924.0,1958.0
2017-05-13,38347.0,2121.0,1719.0,2228.0,193.0,4108.0,-12351.0,1935.0,1891.0,2299.0,2083.0,-223.0,4482.0,-9924.0
2017-05-14,40287.0,1940.0,2121.0,1719.0,2228.0,193.0,4108.0,-12351.0,1935.0,1891.0,2299.0,2083.0,-223.0,4482.0
2017-05-15,27839.0,-12448.0,1940.0,2121.0,1719.0,2228.0,193.0,4108.0,-12351.0,1935.0,1891.0,2299.0,2083.0,-223.0
